valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.868,2019,0.172,['Clairo'],0.742,260520,0.546,0,6UFivO2zqqPFPoQYsEMuCc,0.38,1,0.115,-7.694,1,Bags,73,2019-08-02,0.0315,104.996
0.475,2019,0.342,['Lil Nas X'],0.703,114893,0.594,0,1000nHvUdawXuUHgBod4Wv,0.0,5,0.123,-6.146,0,Panini,75,2019-09-13,0.0752,153.84799999999996
0.7020000000000001,2019,0.513,['XXXTENTACION'],0.835,121672,0.462,1,40KuvsFD0zpUFuCcmt5Xm0,0.0,7,0.0875,-6.227,1,Ex Bitch,74,2019-12-06,0.155,78.99
0.41,2019,0.03,['girl in red'],0.511,219638,0.8059999999999999,1,1M4Ud66z18wuIq3oOxqVHa,0.0465,1,0.252,-6.093,1,bad idea!,76,2019-09-03,0.0481,162.04
0.408,2019,0.077,"['Roddy Ricch', 'Gunna']",0.8859999999999999,158692,0.479,1,7A20WnLkjtZU2d7hIB6Ziu,0.0,4,0.135,-8.054,0,Start Wit Me (feat. Gunna),72,2019-12-06,0.334,130.029
0.0757,2019,0.507,['Lil Peep'],0.622,217000,0.347,1,08AJ0xQv5LRZsvXf1Jkr2y,0.00421,8,0.0841,-13.292,1,Gym Class,74,2019-04-11,0.0649,75.512
0.478,2019,0.298,"['Lizzo', 'Ariana Grande']",0.6679999999999999,159011,0.892,0,07Oz5StQ7GRoygNLaXs2pd,0.0,5,0.735,-3.0010000000000003,0,Good as Hell (feat. Ariana Grande) - Remix,77,2019-10-25,0.0645,95.927
0.541,2019,0.298,['Taylor Swift'],0.664,170640,0.316,0,43rA71bccXFGD4C8GOpIlN,2.03e-06,5,0.0812,-10.345,1,I Forgot That You Existed,73,2019-08-23,0.519,92.875
0.234,2019,0.00968,"['Gryffin', 'SLANDER', 'Calle Lehmann']",0.513,238459,0.7879999999999999,0,4Gcv5SsxnQWpmOnUI19EJk,0.0,0,0.11,-4.629,1,All You Need To Know (feat. Calle Lehmann),75,2019-03-27,0.0364,139.987
0.457,2019,0.363,['J.I the Prince of N.Y'],0.8059999999999999,142289,0.368,1,18wBygantQ9hYTzPgpSVTk,0.0,5,0.11,-12.745,0,Blame on Me,71,2019-10-11,0.868,81.03399999999998
0.0,2019,0.96,['Fizzonaut'],0.0,132923,0.000261,0,6UrBiRJabWOu90XTluKZER,0.203,1,0.111,-23.44400000000001,1,Tepid Rainscape,73,2019-11-29,0.0,0.0
0.363,2019,0.4270000000000001,"['Summer Walker', 'Jhené Aiko']",0.679,179973,0.443,1,7EkiMl81fUHVwpItgtzI4r,0.0,10,0.106,-8.527999999999999,0,I'll Kill You (feat. Jhené Aiko),71,2019-10-04,0.153,104.049
0.802,2019,0.000985,['Wallows'],0.639,166520,0.816,1,1pNUmVxDiE8t6P1XxcZAv8,0.0604,6,0.141,-5.28,0,Scrawny,73,2019-03-22,0.0485,138.00799999999998
0.8809999999999999,2019,0.0192,['Normani'],0.599,193837,0.887,0,0rIAC4PXANcKmitJfoqmVm,1.21e-06,4,0.3,-3.967,1,Motivation,76,2019-08-16,0.0984,170.918
0.782,2019,0.33,['Clairo'],0.759,185307,0.436,0,4PvbbMYL4fkToni5BLaYRb,0.0113,0,0.102,-11.233,0,Softly,73,2019-08-02,0.0419,94.03
0.657,2019,0.139,"['Lil Nas X', 'Cardi B']",0.706,158707,0.679,1,4ak7xjvBeBOcJGWFDX9w5n,6.979999999999999e-05,9,0.465,-5.614,1,Rodeo,74,2019-06-21,0.0324,140.08100000000002
0.695,2019,0.0388,"['YNW Melly', '9lokknine']",0.932,176640,0.547,1,29ZXwWOOLz9t5fa3eT3i7T,0.0,0,0.0924,-7.787000000000001,0,223's (feat. 9lokknine),72,2019-11-22,0.333,94.998
0.7759999999999999,2019,0.239,"['Dominic Fike', 'Kenny Beats']",0.884,146827,0.539,1,3f9Mzvd3URfbbIJBX4pz9Z,0.0,1,0.0805,-6.388999999999999,0,Phone Numbers,74,2019-07-04,0.208,85.008
0.0,2019,0.862,['Bruce Brus'],0.0,168000,0.000431,0,3AFEx7f9qxc6U59s27Tp1V,0.977,0,0.162,-14.105,0,White Noise Crashing Waves,76,2019-08-09,0.0,0.0
0.58,2019,0.0132,['YUNGBLUD'],0.618,171880,0.823,1,68rVGSTnCiFOET9k5Vd8Se,0.0,7,0.288,-4.76,1,parents,77,2019-10-18,0.0447,82.00399999999998
0.421,2019,0.019,"['Doja Cat', 'Rico Nasty']",0.8220000000000001,211013,0.654,1,1uNePI826aqh9uC9pgbeHU,0.0,0,0.233,-4.623,1,Tia Tamera (feat. Rico Nasty),72,2019-03-01,0.132,119.884
0.799,2019,0.361,"['Lunay', 'Daddy Yankee', 'Bad Bunny']",0.795,266087,0.7829999999999999,0,1c0hsvHLELX6y8qymnpLKL,0.0,5,0.4370000000000001,-4.271,1,Soltera - Remix,77,2019-05-10,0.0432,92.01
0.371,2019,0.378,['Ariana Grande'],0.7290000000000001,212267,0.475,1,39LmTF9RgyakzSYX8txrow,0.0,8,0.12,-4.985,1,imagine,74,2019-02-08,0.0364,62.52
0.6920000000000001,2019,0.046,['Aaron May'],0.87,176532,0.498,1,1k5t0MC77UuwEp5FfZnKOd,0.0,9,0.146,-8.339,0,Let Go,70,2019-02-28,0.0623,110.019
0.5720000000000001,2019,0.7240000000000001,['Billie Eilish'],0.855,156371,0.423,0,7qEKqBCD2vE5vIBsrUitpD,0.469,5,0.0896,-15.044,0,ilomilo,77,2019-03-29,0.0585,120.02
0.317,2019,0.105,['Post Malone'],0.632,221173,0.732,1,2J0NXdHr6MYvKDSxB7k3V2,1.15e-05,6,0.111,-3.498,1,A Thousand Bad Times,73,2019-09-06,0.092,159.0
0.746,2019,0.334,"['XXXTENTACION', 'PnB Rock', 'Trippie Redd']",0.8,150475,0.526,1,03eJ2DclFWXYU8GWgANdmZ,0.0017399999999999,8,0.0571,-5.153,1,bad vibes forever,73,2019-12-06,0.0716,129.874
0.637,2019,0.259,"['Piso 21', 'Christian Nodal']",0.728,227234,0.542,1,1cVlW9WQiGlFdWUXFdFZGh,0.0,0,0.136,-5.195,1,Pa' Olvidarme De Ella,84,2019-09-06,0.0514,90.016
0.388,2019,0.00202,"['iann dior', 'Bernard Jabs']",0.695,175569,0.5660000000000001,1,0q0Vsy1SHdUSrR7TJGNAVn,0.0,6,0.1669999999999999,-7.484,0,molly,72,2019-05-22,0.124,80.029
0.442,2019,0.0128,"['ILLENIUM', 'Jon Bellion']",0.643,216668,0.594,0,6pooRNiLyYpxZeIA5kJ5EX,0.0,2,0.118,-5.452999999999999,1,Good Things Fall Apart (with Jon Bellion),70,2019-05-13,0.0318,144.033
0.459,2019,0.517,['YK Osiris'],0.7490000000000001,189253,0.535,0,0PQoUlzP7ILdcrzpajHXc0,0.0,5,0.0942,-4.053999999999999,0,Worth It,72,2019-10-11,0.0638,124.008
0.57,2019,0.0724,['Matt Stell'],0.6,210373,0.698,0,4j6GMcVcqZf1r0GDqMtYp6,1.64e-06,9,0.113,-5.86,1,Prayed For You,69,2019-10-25,0.0355,140.032
0.763,2019,0.0711,"['Sech', 'Ozuna', 'Anuel AA', 'Darell', 'Nicky Jam']",0.725,287773,0.79,1,4bTZeO72FwMa6wKOiqoynL,1.14e-06,0,0.0602,-2.331,1,Otro Trago - Remix,78,2019-07-26,0.197,175.988
0.629,2019,0.0349,['YoungBoy Never Broke Again'],0.82,185866,0.6970000000000001,1,4vSoyDfL0uZyUoWu5NNNsQ,0.0,6,0.197,-7.296,0,Self Control,69,2019-10-11,0.378,154.99200000000005
0.7859999999999999,2019,0.409,"['Marshmello', 'Roddy Ricch']",0.78,167898,0.828,1,6GSkLS2y4ZnnZsuRAj975K,0.0,8,0.104,-2.235,1,Project Dreams,73,2019-01-25,0.237,160.113
0.7509999999999999,2019,0.489,['Freddie Dredd'],0.792,173938,0.698,1,1vvBUZseJ7fwYPX1NedOLd,0.0788,1,0.127,-6.364,1,Cha Cha,72,2019-03-22,0.172,129.971
0.65,2019,0.0642,"['Cardi B', 'Bruno Mars']",0.747,200890,0.57,1,0PG9fbaaHFHfre2gUVo7AN,0.0,1,0.0832,-6.711,1,Please Me,75,2019-02-15,0.081,133.99200000000002
0.6779999999999999,2019,0.128,['DaBaby'],0.755,141827,0.772,1,3WyRgi8CzQnhzO0xw79tTS,0.0,6,0.157,-5.585,1,Goin Baby,71,2019-03-01,0.4,132.906
0.609,2019,0.0846,"['Anuel AA', 'Daddy Yankee', 'KAROL G', 'J Balvin', 'Ozuna']",0.7859999999999999,301714,0.8079999999999999,0,2ksOAxtIxY8yElEWw8RhgK,0.000289,7,0.0822,-3.702,1,China,81,2019-07-19,0.0882,105.027
0.545,2019,0.188,"['Young Thug', 'Travis Scott', 'Gunna']",0.845,279907,0.631,1,56AMYGJzxBO6p8v0wEe9de,0.0,7,0.0806,-8.206,0,Hot (Remix) [feat. Gunna and Travis Scott],72,2019-11-01,0.216,111.983
0.68,2019,0.217,['Maluma'],0.777,175733,0.7120000000000001,0,7KbF6AdprOXEEHlsq11Z6d,0.0,10,0.091,-4.84,1,11 PM,80,2019-05-17,0.277,95.692
0.34,2019,0.016,['Lady A'],0.5760000000000001,206598,0.7240000000000001,0,0qkdE1C0ufnUISKwhg8Wh6,0.0,0,0.107,-5.147,1,What If I Never Get Over You,70,2019-11-15,0.0274,93.029
0.939,2019,0.0275,"['J Balvin', 'Bad Bunny']",0.639,222347,0.7909999999999999,0,25ZAibhr3bdlMCLmubZDVt,0.0,10,0.362,-4.4430000000000005,0,QUE PRETENDES,79,2019-06-28,0.253,92.603
0.436,2019,0.471,['Lykke Li'],0.797,168811,0.44,1,0dkvbYmXYEPK7gGMdytmfI,1.57e-06,5,0.0849,-6.5870000000000015,0,sex money feelings die - slowed version,75,2019-10-18,0.0594,111.014
0.818,2019,0.318,['Doja Cat'],0.917,165733,0.657,1,1ghvzmzpx2nnrbx7wtpMgo,3.62e-06,8,0.0754,-5.716,1,Cyber Sex,74,2019-11-07,0.0921,131.03
0.394,2019,0.0219,"['DaBaby', 'Offset']",0.852,157693,0.73,1,7f1zjZG77S891Uv4O68yfk,0.0,1,0.336,-5.803,1,Baby Sitter (feat. Offset),70,2019-03-01,0.0579,92.506
0.8740000000000001,2019,0.108,['Jonas Brothers'],0.795,183000,0.496,0,0DiDStADDVh3SvAsoJAFMk,0.0,0,0.0645,-5.882999999999999,1,Only Human,76,2019-06-07,0.0722,94.01
0.316,2019,0.422,['Joji'],0.552,180019,0.65,0,3xaugmCyXrVkrDTXbFkMW3,0.000275,1,0.3720000000000001,-7.199,1,Sanctuary,74,2019-06-14,0.128,167.78799999999995
0.754,2019,0.016,"['Jack Harlow', 'Bryson Tiller']",0.88,128409,0.58,1,1AgSUWSzmza5jF6ER5R68v,3.83e-06,5,0.0936,-5.032,0,THRU THE NIGHT (feat. Bryson Tiller),71,2019-09-20,0.0438,124.003
0.18,2019,0.955,['Sleeping At Last'],0.415,256300,0.104,0,4g2WiijzSKzH8PApKDbadN,3.79e-06,0,0.104,-11.83,1,Touch,74,2019-11-01,0.0426,82.006
0.166,2019,0.193,['Pecos & the Rooftops'],0.647,280000,0.472,1,7s9bJQK8sr8yDyOAHn8miR,0.0,0,0.269,-6.742999999999999,1,This Damn Song,67,2019-04-20,0.0323,120.187
0.483,2019,0.102,"['Doja Cat', 'Tyga']",0.7859999999999999,203093,0.652,1,7f5trao56t7sB7f14QDTmp,0.0,0,0.0697,-2.607,1,Juicy,74,2019-11-07,0.0669,170.03099999999995
0.7,2019,0.328,['Harry Styles'],0.603,189787,0.621,0,5IhzJOXNE7ki0IIJbZbnGq,3.4899999999999995e-05,2,0.119,-7.14,1,Canyon Moon,74,2019-12-13,0.0267,94.022
0.4370000000000001,2019,0.06,['Taylor Swift'],0.598,228027,0.68,0,2mvabkN1i2gLnGAPUVdwek,0.0,7,0.324,-4.505,1,Christmas Tree Farm,73,2019-12-06,0.0331,134.002
0.94,2019,0.00258,['Riley Green'],0.616,194427,0.877,0,7grWGhX8SHNmyGOkMNVMCt,2.56e-06,1,0.114,-4.223,1,There Was This Girl,69,2019-09-20,0.0347,127.981
0.6759999999999999,2019,0.11,"['Dímelo Flow', 'Arcangel', 'Sech']",0.883,226533,0.6679999999999999,0,7sQKy5vlPQllr0k9IjYJv3,0.000529,9,0.0734,-2.957,1,Sigues Con El,82,2019-12-13,0.113,87.97200000000002
0.343,2019,0.855,['Dean Lewis'],0.507,179120,0.204,0,1ugQtcwmKOXvKAYzhjncmv,0.0,0,0.143,-11.575,1,Half A Man,76,2019-03-22,0.0504,77.765
0.368,2019,0.703,['Post Malone'],0.746,200680,0.5589999999999999,1,1ckLp8lCl8LipXI0ypX72m,0.0,5,0.148,-4.008,1,I'm Gonna Be,72,2019-09-06,0.0316,117.943
0.47,2019,0.451,['Ariana Grande'],0.747,182000,0.458,0,4uTvPEr01pjTbZgl7jcKBD,0.0,6,0.252,-6.891,1,NASA,73,2019-02-08,0.303,75.029
0.452,2019,0.0646,"['NAV', 'Meek Mill']",0.901,148278,0.6759999999999999,1,5rU6kDNXZLXIinFezpbWbO,0.0,2,0.0863,-7.033,1,Tap (feat. Meek Mill),71,2019-03-26,0.251,85.01799999999999
0.909,2019,0.557,['Carin Leon'],0.723,155803,0.48,0,2QwMXe5zbqymDZGYsMDVqZ,0.0,11,0.0705,-4.1,0,Me La Avente,78,2019-08-01,0.0326,144.533
0.247,2019,0.22,['Trippie Redd'],0.638,143713,0.539,1,6uYgCE2OEulOw5zhHvZsHf,0.0,10,0.241,-5.853,1,Love Me More,71,2019-11-22,0.0504,83.381
0.8079999999999999,2019,0.102,"['Flipp Dinero', 'Lil Baby']",0.826,224916,0.635,1,0jBJIQuToUUOEx7JJkiPzm,0.0,5,0.245,-5.181,0,How I Move (feat. Lil Baby),70,2019-11-15,0.212,119.954
0.574,2019,0.399,"['Zedd', 'Kehlani']",0.693,210901,0.564,1,5aUSEPNd3m5xliFK4pn5mU,0.0,1,0.0409,-3.857,0,Good Thing (with Kehlani),74,2019-09-27,0.0378,185.913
0.131,2019,0.325,"['YG', 'Tyga', 'Jon Z']",0.88,299227,0.67,1,1kK6DwzyXJSp58u5HYWwuD,4.17e-06,2,0.0662,-5.1770000000000005,1,"Go Loko (feat. Tyga, Jon Z)",73,2019-05-24,0.0468,101.008
0.6509999999999999,2019,0.0771,"['Sam Feldt', 'RANI']",0.59,174444,0.642,0,0qc4QlcCxVTGyShurEv1UU,0.0,7,0.105,-3.87,1,Post Malone (feat. RANI),78,2019-05-24,0.122,107.356
0.247,2019,0.32,['NF'],0.8170000000000001,196800,0.8140000000000001,0,5rLyYxZNzca00ENADO9m54,0.0,2,0.152,-3.985,1,When I Grow Up,73,2019-07-26,0.185,109.994
0.8109999999999999,2019,0.0669,['Blanco Brown'],0.847,200594,0.6779999999999999,0,2KKijf6Ett4kmVNJze2roh,0.0,9,0.274,-8.635,1,The Git Up,73,2019-10-10,0.109,97.984
0.507,2019,0.0578,['Lil Nas X'],0.907,113000,0.53,0,0F7FA14euOIX8KcbEturGH,2.23e-06,1,0.101,-6.112,1,Old Town Road,79,2019-06-21,0.127,135.998
0.5770000000000001,2019,0.144,"['Jhay Cortez', 'J Balvin', 'Bad Bunny']",0.794,307547,0.79,0,7rknFhrVDyxzTJkPSf7LoW,0.0,10,0.0893,-3.855,0,No Me Conoce - Remix,77,2019-05-17,0.0599,91.984
0.0358,2019,0.00739,['Brain Timbre'],0.116,152811,0.8240000000000001,0,6XOdosD9300UayFoY52NJE,0.937,5,0.7859999999999999,-20.19400000000001,1,Open Window Thunder Sounds,72,2019-10-07,0.0697,71.95
0.234,2019,0.296,['Mabel'],0.674,178480,0.8809999999999999,0,5WHTFyqSii0lmT9R21abT8,3.01e-06,9,0.0793,-2.853,1,Don't Call Me Up,81,2019-01-18,0.147,98.994
0.4370000000000001,2019,0.882,['Ben Platt'],0.458,249427,0.1369999999999999,0,6hYvw3LLTViP2mT4MpDNmT,0.0,8,0.15,-14.083,1,Grow As We Go,72,2019-03-29,0.0355,80.824
0.313,2019,0.0244,['Panic! At The Disco'],0.456,189132,0.828,0,421eObjg0DTm2qajJl5OJm,0.0,1,0.21,-6.225,1,Into the Unknown - Panic! At The Disco Version,73,2019-11-15,0.077,116.719
0.462,2019,0.698,['Billie Eilish'],0.735,173202,0.235,0,6X29iaaazwho3ab7GNue5r,0.00604,3,0.107,-13.239,1,8,75,2019-03-29,0.315,62.44600000000001
0.19,2019,0.208,['Doja Cat'],0.7490000000000001,226987,0.463,1,60ynsPSSKe6O3sfwRnIBRf,0.0371,11,0.337,-8.433,1,Streets,73,2019-11-07,0.0828,90.02799999999998
0.546,2019,0.489,['FLETCHER'],0.442,183428,0.579,1,1Pj5oOFzLYELyyeh1IYRK0,1.04e-06,5,0.126,-6.484,1,Undrunk,71,2019-08-16,0.145,83.336
0.197,2019,0.92,['Labrinth'],0.563,202536,0.459,0,6potEImiklXkwD9qFzpu15,0.7240000000000001,4,0.11,-7.7810000000000015,0,Forever,76,2019-10-04,0.0292,79.983
0.5379999999999999,2019,0.0188,['Halsey'],0.611,231999,0.622,1,340UVheS8z3ncW9TTUhAbc,0.0,9,0.359,-5.075,0,Nightmare,73,2019-05-17,0.0734,146.11
0.431,2019,0.00881,"['Tyler, The Creator']",0.826,212013,0.579,1,4f8Mh5wuWHOsfXtzjrJB3t,0.0,8,0.129,-8.241,0,I THINK,72,2019-05-17,0.0801,121.075
0.604,2019,0.085,['Lil Darkie'],0.457,632625,0.965,1,68Y3zzmt2XxzheQVGbbJt4,0.0,1,0.6970000000000001,0.457,1,GENOCIDE,70,2019-05-20,0.486,170.122
0.231,2019,0.452,['Roddy Ricch'],0.828,167558,0.5429999999999999,1,3aBL75wBGHJnskegE9jyhb,0.0,2,0.15,-7.678,0,Boom Boom Room,70,2019-12-06,0.0865,125.989
0.341,2020,0.114,['BTS'],0.5820000000000001,204800,0.693,0,3ndCsZfq8OVwwkz9mmZvUz,0.0,6,0.13,-5.048,1,Stay,83,2020-11-20,0.0465,125.904
0.522,2020,0.00667,['WhoHeem'],0.8390000000000001,159955,0.6829999999999999,1,6fMzgFFGzWCwiHMzDzNpp5,0.0,10,0.241,-9.232,0,Lets Link,74,2020-08-20,0.165,120.003
0.8370000000000001,2020,0.321,['Drake'],0.8340000000000001,247059,0.454,1,127QTOFJsJQp5LbJbu3A1y,6.15e-06,1,0.114,-9.75,0,Toosie Slide,84,2020-04-03,0.201,81.618
0.0384,2020,0.0263,"['Trippie Redd', 'PARTYNEXTDOOR']",0.474,283270,0.6809999999999999,0,3WnTQDd9A3bpBfzCziElU9,4.2700000000000015e-05,4,0.0972,-3.4730000000000003,0,Excitement,79,2020-05-15,0.038,121.96
0.274,2020,0.0185,['Moneybagg Yo'],0.929,155168,0.667,1,3sKz6Sd72K0ofPWcJPPk6H,0.0,8,0.1,-6.789,0,Said Sum,76,2020-09-18,0.353,126.998
0.357,2020,0.0375,['BLACKPINK'],0.812,180947,0.8,0,4SFknyjLcyTLJFPKD2m96o,0.000112,11,0.0638,-4.282,1,How You Like That,85,2020-10-02,0.077,130.036
0.963,2020,0.0907,"['Lele Pons', 'Guaynaa']",0.905,155825,0.6859999999999999,0,11EnQRgRMJwMAesfkB5pnu,0.0,0,0.266,-3.152,1,Se Te Nota (with Guaynaa),92,2020-09-02,0.0664,103.013
0.68,2020,0.269,"['Jay Wheeler', 'DJ Nelson', 'Myke Towers']",0.845,219048,0.677,0,4HYDUMY0xSpeBr0AMY9cUz,0.000917,11,0.108,-4.798,0,La Curiosidad,92,2020-06-12,0.136,90.01299999999998
0.682,2020,0.133,"['Future', 'Lil Uzi Vert']",0.83,186847,0.735,1,3h1LpNOGh1NgKVQPetS2Ed,0.0,5,0.216,-5.23,1,Bankroll,70,2020-11-13,0.301,139.93200000000002
0.296,2020,0.0693,"['The Kid LAROI', 'Machine Gun Kelly']",0.721,144860,0.632,1,0DYNL4xbYWgNzppUamtyR4,0.0,5,0.291,-6.695,0,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",80,2020-11-06,0.0358,92.057
0.578,2020,0.0154,"['Future', 'Lil Uzi Vert']",0.898,184737,0.6409999999999999,1,5qk0TivMEVkujTu7xJLKu7,0.0,11,0.665,-7.672999999999999,0,Off Dat,70,2020-11-13,0.297,151.937
0.263,2020,0.0172,"['Marshmello', 'Demi Lovato']",0.743,159863,0.8370000000000001,0,0zzVTGyRrWpQu8Fr28NRAv,0.0,1,0.0743,-5.025,0,OK Not To Be OK,84,2020-09-10,0.0649,103.072
0.529,2020,0.00405,"['Future', 'Lil Uzi Vert']",0.615,243936,0.584,1,7JwmlNz8ic9ATnLn7DyAKx,0.0,1,0.114,-5.638,1,I Don’t Wanna Break Up,70,2020-11-13,0.235,162.16899999999995
0.59,2020,0.0391,['Lil Uzi Vert'],0.494,261781,0.743,1,2N7KguJOBZtV2Px3T1z5sB,0.0,7,0.068,-6.716,0,Lullaby,70,2020-11-13,0.441,160.084
0.4970000000000001,2020,0.345,['Justin Bieber'],0.677,208520,0.506,0,4yxi9Jex4hlWmcPHUPPMNG,0.0,9,0.118,-6.652,0,Yummy,6,2020-11-23,0.0964,145.843
0.838,2020,0.212,['KAROL G'],0.863,178947,0.6659999999999999,1,7vrJn5hDSXRmdXoR30KgF1,0.000493,1,0.103,-4.158,0,BICHOTA,91,2020-10-23,0.152,163.908
0.523,2020,0.183,"['Future', 'Lil Uzi Vert']",0.862,222295,0.624,1,5iHaOaMTQA3f24kD4oTR2x,0.0,8,0.195,-5.348,1,Moment of Clarity,70,2020-11-13,0.147,122.029
0.515,2020,0.48,['Anuel AA'],0.6940000000000001,212312,0.7959999999999999,1,6yVkakCN460KOVol9ZazjH,0.000384,6,0.108,-4.164,1,Reggaetonera,83,2020-05-29,0.0565,93.064
0.532,2020,0.17,['Juice WRLD'],0.654,186749,0.452,1,7d94IqWX2UmSKMGUYSGFJG,0.0,7,0.114,-6.36,1,Bad Energy,78,2020-07-10,0.0439,138.034
0.394,2020,0.291,"['Juice WRLD', 'Trippie Redd']",0.66,180129,0.76,1,5JAYDuLRkODlVt6dgoalKk,0.0,2,0.632,-5.726,1,Tell Me U Luv Me (with Trippie Redd),78,2020-07-10,0.0787,127.984
0.568,2020,0.608,"['Sista Prod', 'Subvrbs']",0.768,154599,0.339,0,0qUcpOOna3kkrwfqky85e1,0.000956,0,0.261,-13.169,1,Eyes Blue Like The Atlantic (feat. Subvrbs),83,2020-07-20,0.777,76.229
0.645,2020,0.268,"['NLE Choppa', 'Roddy Ricch']",0.867,173288,0.7440000000000001,1,4cSSL3YafYjM3yjgFO1vJg,0.0,2,0.0713,-5.171,1,Walk Em Down (feat. Roddy Ricch),79,2020-03-19,0.227,84.005
0.86,2020,0.317,"['Justin Bieber', 'Quavo']",0.8109999999999999,212869,0.5529999999999999,0,364dI1bYnvamSnBJ8JcNzN,0.0,9,0.105,-6.644,1,Intentions,83,2020-02-07,0.0552,148.014
0.457,2020,0.00728,"['The Kid LAROI', 'Lil Tecca']",0.6859999999999999,172005,0.703,1,7gVwgc8b3XnO87TpmXXFA5,0.0,6,0.0946,-6.141,0,Diva (feat. Lil Tecca),80,2020-01-31,0.0606,144.90200000000004
0.463,2020,0.109,['The Kid LAROI'],0.6,195268,0.723,1,3jlxX3VXPiY3lvBBbppQD3,0.0,6,0.1669999999999999,-4.928,0,TELL ME WHY,78,2020-07-24,0.158,149.881
0.8240000000000001,2020,0.402,['Bad Bunny'],0.9,170972,0.603,0,41wtwzCZkXwpnakmwJ239F,4.81e-06,2,0.134,-5.313,1,Si Veo a Tu Mamá,84,2020-02-28,0.0646,129.928
0.297,2020,0.125,"['Mike WiLL Made-It', 'Nicki Minaj', 'YoungBoy Never Broke Again']",0.755,171165,0.81,1,5iZ5wjTTxSIv8Cfrhj6Jla,0.0,10,0.382,-4.061,0,What That Speed Bout!?,78,2020-11-06,0.235,101.93
0.782,2020,0.189,['DaBaby'],0.7509999999999999,126859,0.6779999999999999,1,6Et7bBOxtMxcCa7MyjKpr3,0.0,1,0.51,-5.956,0,Brother’s Keeper,69,2020-11-20,0.357,154.89600000000004
0.334,2020,0.038,"['The Kid LAROI', 'Lil Mosey']",0.389,183567,0.768,1,1EWkw4Fa6IlnsAihLUlFFM,0.0,1,0.119,-4.765,1,WRONG (feat. Lil Mosey),80,2020-07-24,0.256,90.146
0.444,2020,0.268,"['Lil Durk', 'Lil Baby', 'Polo G']",0.8370000000000001,169532,0.482,1,2h4cmbyb6S7e8igDZIITJU,0.0,8,0.0991,-8.607999999999999,0,3 Headed Goat (feat. Lil Baby & Polo G),77,2020-05-08,0.365,143.01
0.134,2020,0.00301,"['Future', 'Lil Uzi Vert']",0.8009999999999999,280666,0.596,1,76MjtLfZoTNc3BDqUVjuRH,0.0,1,0.162,-4.72,1,Patek,77,2020-07-30,0.0534,120.028
0.0978,2020,0.556,['Selena Gomez'],0.488,206459,0.343,0,4l0Mvzj72xxOpRrp6h8nHi,0.0,4,0.21,-8.985,1,Lose You To Love Me,84,2020-01-10,0.0436,102.819
0.503,2020,0.18,"['Manuel Turizo', 'Rauw Alejandro', 'Myke Towers']",0.736,216107,0.632,0,7ndTONDDRFGiPnnhOzOXxq,0.0,11,0.349,-4.939,0,La Nota,92,2020-10-08,0.0648,92.03
0.667,2020,0.777,['Pink Sweat$'],0.813,170345,0.415,0,0ri0Han4IRJhzvERHOZTMr,0.0,0,0.131,-5.926,1,At My Worst,85,2020-07-17,0.0349,91.921
0.49,2020,0.0236,['Lil Uzi Vert'],0.775,234627,0.72,1,3kW4z2pIj5VY5fLjBrMRL5,0.0,11,0.114,-5.353,0,P2,79,2020-03-06,0.193,155.086
0.511,2020,0.00399,"['DaBaby', 'NoCap', 'Polo G']",0.892,154315,0.458,1,49oXk8rg7uaqkbDSEVblMx,0.0,11,0.209,-9.37,1,Handgun (feat. NoCap & Polo G),67,2020-11-20,0.4,139.952
0.232,2020,0.627,['Madison Beer'],0.378,223270,0.461,0,4PV0uE5pZSh44E3NqNNDEH,0.0,9,0.386,-6.202000000000001,1,Selfish,81,2020-02-14,0.0275,75.363
0.486,2020,0.5379999999999999,['Juice WRLD'],0.6609999999999999,147548,0.665,1,7pbg3ABlAZv2NiIdKbBBFm,0.0,4,0.0981,-6.356,0,Up Up And Away,78,2020-07-10,0.053,75.059
0.802,2020,0.144,['Tory Lanez'],0.929,132024,0.7,1,4xqIYGwwZTEem9U8A42SPF,0.0,0,0.349,-5.595,0,Broke In A Minute,78,2020-04-10,0.0906,120.009
0.435,2020,0.0689,"['MEDUZA', 'Dermot Kennedy']",0.632,167903,0.595,0,6ft4hAq6yde8jPZY2i5zLr,0.0,8,0.209,-7.644,0,Paradise (feat. Dermot Kennedy),86,2020-10-30,0.0401,124.114
0.448,2020,0.0798,['DaBaby'],0.91,172099,0.657,1,0lQ1lmYqurunIRdoVVVHM1,0.0,0,0.307,-8.488999999999999,0,Gucci Peacoat,67,2020-11-20,0.235,122.911
0.304,2020,0.0946,"['Jhay Cortez', 'Bad Bunny']",0.807,227520,0.606,1,2tFwfmceQa1Y6nRPhYbEtC,0.0,3,0.119,-8.871,0,CÓMO SE SIENTE - Remix,85,2020-05-09,0.088,92.988
0.7290000000000001,2020,0.00488,"['Joji', 'Diplo']",0.528,163906,0.7490000000000001,1,6Ed1q0X8oSKSm4IIhiQbYg,9.6e-05,7,0.0949,-7.5710000000000015,1,Daylight,80,2020-08-06,0.0479,163.94400000000005
